image_name,steering_angle,nav_command
yutsil_orange_25_06_2026_16_35_frame_1.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_2.jpeg,-0.300000,1
yutsil_orange_25_06_2026_16_35_frame_3.jpeg,-0.000000,1
yutsil_orange_25_06_2026_16_35_frame_4.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_5.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_6.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_7.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_8.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_9.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_10.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_11.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_12.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_13.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_14.jpeg,0.050000,1
yutsil_orange_25_06_2026_16_35_frame_15.jpeg,-0.300000,1
yutsil_orange_25_06_2026_16_35_frame_16.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_17.jpeg,-0.175000,1
yutsil_orange_25_06_2026_16_35_frame_18.jpeg,-0.500000,1
yutsil_orange_25_06_2026_16_35_frame_19.jpeg,-0.500000,1
yutsil_orange_25_06_2026_16_35_frame_20.jpeg,-0.500000,1
yutsil_orange_25_06_2026_16_35_frame_21.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_22.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_23.jpeg,0.250000,1
yutsil_orange_25_06_2026_16_35_frame_24.jpeg,0.500000,1
yutsil_orange_25_06_2026_16_35_frame_25.jpeg,0.500000,1
yutsil_orange_25_06_2026_16_35_frame_26.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_27.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_28.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_29.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_30.jpeg,0.300000,1
yutsil_orange_25_06_2026_16_35_frame_31.jpeg,0.500000,1
yutsil_orange_25_06_2026_16_35_frame_32.jpeg,0.400000,1
yutsil_orange_25_06_2026_16_35_frame_33.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_34.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_35.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_36.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_37.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_38.jpeg,-0.125000,1
yutsil_orange_25_06_2026_16_35_frame_39.jpeg,-0.225000,1
yutsil_orange_25_06_2026_16_35_frame_40.jpeg,-0.325000,1
yutsil_orange_25_06_2026_16_35_frame_41.jpeg,-0.000000,1
yutsil_orange_25_06_2026_16_35_frame_42.jpeg,-0.000000,1
yutsil_orange_25_06_2026_16_35_frame_43.jpeg,-0.000000,1
yutsil_orange_25_06_2026_16_35_frame_44.jpeg,0.325000,1
yutsil_orange_25_06_2026_16_35_frame_45.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_46.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_47.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_48.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_49.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_50.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_51.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_52.jpeg,0.125000,1
yutsil_orange_25_06_2026_16_35_frame_53.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_54.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_55.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_56.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_57.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_58.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_59.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_60.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_61.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_62.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_63.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_64.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_65.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_66.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_67.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_68.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_69.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_70.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_71.jpeg,-0.300000,1
yutsil_orange_25_06_2026_16_35_frame_72.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_73.jpeg,-0.275000,1
yutsil_orange_25_06_2026_16_35_frame_74.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_75.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_76.jpeg,-0.050000,1
yutsil_orange_25_06_2026_16_35_frame_77.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_78.jpeg,0.000000,1
yutsil_orange_25_06_2026_16_35_frame_79.jpeg,-0.325000,1
yutsil_orange_25_06_2026_16_35_frame_80.jpeg,0.000000,1
