image_name,steering_angle,nav_command
yutsil_purple_28_06_2026_02_15_frame_1.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_2.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_3.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_4.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_5.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_6.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_7.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_8.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_9.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_10.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_11.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_12.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_13.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_14.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_15.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_16.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_17.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_18.jpeg,0.175000,1
yutsil_purple_28_06_2026_02_15_frame_19.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_20.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_21.jpeg,0.150000,1
yutsil_purple_28_06_2026_02_15_frame_22.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_23.jpeg,0.075000,1
yutsil_purple_28_06_2026_02_15_frame_24.jpeg,0.250000,1
yutsil_purple_28_06_2026_02_15_frame_25.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_26.jpeg,0.275000,1
yutsil_purple_28_06_2026_02_15_frame_27.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_28.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_29.jpeg,0.050000,1
yutsil_purple_28_06_2026_02_15_frame_30.jpeg,0.275000,1
yutsil_purple_28_06_2026_02_15_frame_31.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_32.jpeg,0.250000,1
yutsil_purple_28_06_2026_02_15_frame_33.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_34.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_35.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_36.jpeg,0.100000,1
yutsil_purple_28_06_2026_02_15_frame_37.jpeg,-0.100000,1
yutsil_purple_28_06_2026_02_15_frame_38.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_39.jpeg,0.150000,1
yutsil_purple_28_06_2026_02_15_frame_40.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_41.jpeg,-0.125000,1
yutsil_purple_28_06_2026_02_15_frame_42.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_43.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_44.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_45.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_46.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_47.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_48.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_49.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_50.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_51.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_52.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_53.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_54.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_55.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_56.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_57.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_58.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_59.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_60.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_61.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_62.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_63.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_64.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_65.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_66.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_67.jpeg,-0.025000,1
yutsil_purple_28_06_2026_02_15_frame_68.jpeg,0.050000,1
yutsil_purple_28_06_2026_02_15_frame_69.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_70.jpeg,0.100000,1
yutsil_purple_28_06_2026_02_15_frame_71.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_72.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_73.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_74.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_75.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_76.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_77.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_78.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_79.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_80.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_81.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_82.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_83.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_84.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_85.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_86.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_87.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_88.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_89.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_90.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_91.jpeg,0.000000,1
yutsil_purple_28_06_2026_02_15_frame_92.jpeg,0.000000,1
